part_id,part_year,diameter,length,material,failure_year
RS195710,1963,150,104.4047648,HDPE,2010
RS195723,1946,125,115.2652857,CU,2000
RS195723,1946,125,115.2652857,CU,2011
RS195724,1926,63,26.22131562,CU,2008
RS195724,1926,63,26.22131562,CU,2009
RS195724,1926,63,26.22131562,CU,2011
RS195724,1926,63,26.22131562,CU,2011
RS19573,1948,225,70.75494601,HDPE,2006
RS19573,1948,225,70.75494601,HDPE,2008
RS195754,1910,100,52.80706321,CU,2008
RS195754,1910,100,52.80706321,CU,2009
RS195754,1910,100,52.80706321,CU,2013
RS195758,1904,150,59.15695311,CU,2003
RS195758,1904,150,59.15695311,CU,2004
RS195758,1904,150,59.15695311,CU,2008
RS195758,1904,150,59.15695311,CU,2011
RS195758,1904,150,59.15695311,CU,2014
RS19577,1935,63,88.81947393,HDPE,2009
RS195770,1969,150,107.4489276,CU,2007
RS195771,1967,150,78.74137966,CU,2004
RS195771,1967,150,78.74137966,CU,2006
RS195771,1967,150,78.74137966,CU,2007
RS195798,1916,100,78.68171294,CU,2011
RS19580,1949,80,65.70428909,HDPE,2014
RS195804,1957,80,4.705792364,CU,2011
RS195805,1950,100,34.97164253,CU,2012
RS195805,1950,100,34.97164253,CU,2013
RS195807,1950,125,21.39603155,CU,2012
RS195810,1955,225,129.4633178,CU,2005
RS195810,1955,225,129.4633178,CU,2006
RS195810,1955,225,129.4633178,CU,2009
RS19582,1951,80,31.77032609,HDPE,2008
RS195831,1964,225,50.64163551,CU,2012
RS195833,1962,225,106.4950514,CU,2001
RS195833,1962,225,106.4950514,CU,2003
RS195833,1962,225,106.4950514,CU,2003
RS195833,1962,225,106.4950514,CU,2013
RS195833,1962,225,106.4950514,CU,2015
RS195851,1959,80,12.15054714,CU,2009
RS195852,1962,100,10.07771878,CU,2010
RS195855,1959,80,54.02764671,HDPE,2001
RS195855,1959,80,54.02764671,HDPE,2002
RS195855,1959,80,54.02764671,HDPE,2006
RS195855,1959,80,54.02764671,HDPE,2006
RS195855,1959,80,54.02764671,HDPE,2007
RS19586,1949,125,20.96875147,HDPE,2004
RS195884,1961,125,17.51104329,CU,2003
RS19590,1949,150,105.3828171,HDPE,2002
RS19590,1949,150,105.3828171,HDPE,2003
RS19590,1949,150,105.3828171,HDPE,2004
RS19590,1949,150,105.3828171,HDPE,2004
RS19590,1949,150,105.3828171,HDPE,2005
RS195904,1971,150,62.63036122,CU,2006
RS195904,1971,150,62.63036122,CU,2007
RS195906,1972,125,136.4900261,CU,2007
RS195912,1916,80,44.07104416,CU,2008
RS195913,1913,80,10.56291165,CU,2009
RS195923,1929,100,93.44260877,CU,2008
RS195937,1901,80,247.26171,CU,2002
RS195937,1901,80,247.26171,CU,2003
RS195937,1901,80,247.26171,CU,2003
RS195937,1901,80,247.26171,CU,2003
RS195937,1901,80,247.26171,CU,2004
RS195937,1901,80,247.26171,CU,2004
RS195937,1901,80,247.26171,CU,2005
RS19595,1950,125,70.98830282,HDPE,2007
RS19595,1950,125,70.98830282,HDPE,2014
RS195955,1915,80,59.7764867,CU,2009
RS195955,1915,80,59.7764867,CU,2013
RS195959,1969,150,143.9515104,CU,2005
RS195959,1969,150,143.9515104,CU,2005
RS195959,1969,150,143.9515104,CU,2008
RS195959,1969,150,143.9515104,CU,2014
RS195993,1961,100,12.7233433,CU,2009
RS196002,1962,80,51.10278708,CU,2003
RS196002,1962,80,51.10278708,CU,2007
RS196002,1962,80,51.10278708,CU,2008
RS196002,1962,80,51.10278708,CU,2013
RS196006,1975,80,45.69016269,CU,2011
RS19601,1948,200,159.8038028,HDPE,2000
RS19601,1948,200,159.8038028,HDPE,2003
RS19601,1948,200,159.8038028,HDPE,2003
RS19601,1948,200,159.8038028,HDPE,2004
RS19601,1948,200,159.8038028,HDPE,2004
RS19601,1948,200,159.8038028,HDPE,2004
RS19602,1950,200,79.57303135,HDPE,2004
RS19602,1950,200,79.57303135,HDPE,2005
RS196023,1969,125,64.51706271,CU,2008
RS196023,1969,125,64.51706271,CU,2011
RS196023,1969,125,64.51706271,CU,2012
RS196025,1902,80,77.16283315,CU,2007
RS19604,1953,225,44.21588792,HDPE,2006
RS19604,1953,225,44.21588792,HDPE,2006
RS19604,1953,225,44.21588792,HDPE,2007
RS19604,1953,225,44.21588792,HDPE,2009
RS196043,1931,100,79.67155429,CU,2006
RS196046,1908,100,55.30914543,CU,2004
RS196048,1915,100,96.08555983,CU,2005
RS19606,1940,63,114.3724599,HDPE,2003
RS19606,1940,63,114.3724599,HDPE,2013
RS19606,1940,63,114.3724599,HDPE,2015
RS196073,1958,80,164.6570129,HDPE,2003
RS196073,1958,80,164.6570129,HDPE,2003
RS196073,1958,80,164.6570129,HDPE,2005
RS196073,1958,80,164.6570129,HDPE,2006
RS196073,1958,80,164.6570129,HDPE,2008
RS196073,1958,80,164.6570129,HDPE,2008
RS196073,1958,80,164.6570129,HDPE,2011
RS196073,1958,80,164.6570129,HDPE,2014
RS196081,1967,150,121.1637166,CU,2004
RS196081,1967,150,121.1637166,CU,2005
RS196088,1975,150,164.7237203,CU,2007
RS196095,1960,80,13.67909294,HDPE,2005
RS196095,1960,80,13.67909294,HDPE,2005
RS196095,1960,80,13.67909294,HDPE,2007
RS196102,1961,125,7.553288418,CU,2008
RS196105,1922,80,127.1849043,CU,2002
RS196105,1922,80,127.1849043,CU,2003
RS196105,1922,80,127.1849043,CU,2012
RS196115,1923,100,255.2262026,CU,2002
RS196115,1923,100,255.2262026,CU,2003
RS196115,1923,100,255.2262026,CU,2004
RS196115,1923,100,255.2262026,CU,2005
RS196115,1923,100,255.2262026,CU,2006
RS196115,1923,100,255.2262026,CU,2008
RS196115,1923,100,255.2262026,CU,2014
RS19612,1938,80,17.85778743,CU,2010
RS19613,1936,80,50.15782146,HDPE,2011
RS196146,1957,125,27.95564231,CU,2007
RS196148,1923,80,19.84215115,CU,2009
RS196155,1957,80,64.43075135,HDPE,2007
RS196157,1930,80,118.3491726,CU,2012
RS196165,1922,80,125.1487705,CU,2004
RS196166,1965,100,64.41323363,CU,2006
RS196166,1965,100,64.41323363,CU,2007
RS196171,1931,100,74.89968354,CU,2004
RS196171,1931,100,74.89968354,CU,2007
RS196171,1931,100,74.89968354,CU,2009
RS196182,1964,225,89.19777555,HDPE,2013
RS196185,1971,150,24.38174541,CU,2004
RS196191,1960,150,6.950006713,CU,2006
RS196210,1944,80,25.5277547,HDPE,2001
RS196221,1921,100,158.1721373,CU,2002
RS196222,1919,100,62.04082996,CU,2011
RS196228,1956,150,59.84011835,CU,2005
RS196228,1956,150,59.84011835,CU,2006
RS196228,1956,150,59.84011835,CU,2006
RS196228,1956,150,59.84011835,CU,2007
RS196228,1956,150,59.84011835,CU,2011
RS196234,1948,100,53.29735418,HDPE,2002
RS196234,1948,100,53.29735418,HDPE,2003
RS196234,1948,100,53.29735418,HDPE,2003
RS196234,1948,100,53.29735418,HDPE,2006
RS196234,1948,100,53.29735418,HDPE,2006
RS196234,1948,100,53.29735418,HDPE,2007
RS196234,1948,100,53.29735418,HDPE,2008
RS196235,1949,100,41.47490717,HDPE,2007
RS196235,1949,100,41.47490717,HDPE,2009
RS196238,1958,125,39.66639755,HDPE,2002
RS196239,1965,150,55.85073213,HDPE,2007
RS196259,1961,100,32.51379353,CU,2007
RS196268,1923,100,91.59149775,CU,2007
RS196269,1921,100,23.74089147,CU,2002
RS196273,1952,80,27.29301213,HDPE,2005
RS196273,1952,80,27.29301213,HDPE,2007
RS196273,1952,80,27.29301213,HDPE,2008
RS196279,1945,125,3.196935721,HDPE,2008
RS196288,1950,100,65.02405839,CU,2005
RS196295,1970,100,13.48448504,CU,2003
RS196296,1926,100,111.3664056,CU,2005
RS196297,1923,80,85.2520754,CU,2007
RS196307,1926,80,60.61973288,CU,2008
RS196343,1917,80,78.42108562,CU,2002
RS196346,1951,80,114.7863088,CU,2008
RS196346,1951,80,114.7863088,CU,2013
RS196348,1922,100,68.13183637,CU,2009
RS196353,1941,125,84.8420768,CU,2005
RS196357,1971,80,130.6698105,CU,2006
RS196357,1971,80,130.6698105,CU,2007
RS196357,1971,80,130.6698105,CU,2011
RS196382,1935,100,51.63344705,HDPE,2007
RS196382,1935,100,51.63344705,HDPE,2010
RS196415,1923,100,102.7418013,CU,2009
RS196420,1925,100,113.5304516,CU,2002
RS196420,1925,100,113.5304516,CU,2008
RS196428,1928,100,166.2420811,CU,2009
RS196430,1930,80,113.497329,CU,2002
RS196431,1926,100,151.3848792,CU,2004
RS196446,1925,100,68.21054884,CU,2005
RS196458,1954,80,60.23600006,HDPE,2007
RS196465,1929,100,24.4394867,CU,2007
RS196484,1927,225,190.7140709,CU,2015
RS196488,1923,80,16.44436585,CU,2014
RS196490,1916,80,83.35403641,CU,2007
RS196508,1933,80,8.541410222,CU,2006
RS196521,1911,100,104.2557849,CU,2007
RS196523,1960,150,107.4911167,CU,2006
RS196537,1958,150,43.87053932,CU,2014
RS196554,1968,100,3.503730828,CU,2010
RS196562,1934,225,144.1315369,CU,2007
RS196562,1934,225,144.1315369,CU,2008
RS196565,1943,150,41.22344122,CU,2009
RS196565,1943,150,41.22344122,CU,2010
RS196573,1939,200,95.91571329,CU,2003
RS196573,1939,200,95.91571329,CU,2014
RS196577,1965,150,5.236019197,CU,2013
RS196578,1905,100,233.8955605,CU,2004
RS196578,1905,100,233.8955605,CU,2009
RS196579,1905,100,23.24324824,CU,2011
RS196586,1928,100,85.54010345,CU,2006
RS196588,1924,80,73.2178465,CU,2005
RS196588,1924,80,73.2178465,CU,2008
RS19659,1946,225,17.4467933,CU,2005
RS19659,1946,225,17.4467933,CU,2005
RS19659,1946,225,17.4467933,CU,2008
RS196599,1937,200,271.6358276,CU,2004
RS196599,1937,200,271.6358276,CU,2006
RS196608,1932,100,134.8414216,CU,2009
RS196612,1937,80,22.82490937,CU,2004
RS196614,1953,100,47.75945287,CU,2005
RS196614,1953,100,47.75945287,CU,2006
RS196614,1953,100,47.75945287,CU,2011
RS19662,1957,125,26.24113161,HDPE,2006
RS196621,1936,80,62.29595914,CU,2005
RS196621,1936,80,62.29595914,CU,2007
RS196625,1964,125,33.99700092,CU,2004
RS196627,1957,80,12.23843206,CU,2015
RS196628,1958,80,133.637486,CU,2005
RS196628,1958,80,133.637486,CU,2005
RS196628,1958,80,133.637486,CU,2007
RS196628,1958,80,133.637486,CU,2010
RS196628,1958,80,133.637486,CU,2013
RS196628,1958,80,133.637486,CU,2014
RS196628,1958,80,133.637486,CU,2014
RS196632,1972,150,40.65257344,CU,2011
RS196633,1947,80,46.86234855,CU,2005
RS196633,1947,80,46.86234855,CU,2007
RS196660,1972,150,4.068533229,CU,2004
RS196661,1965,125,209.7102656,CU,2004
RS196661,1965,125,209.7102656,CU,2006
RS196661,1965,125,209.7102656,CU,2007
RS196666,1978,150,27.30899351,CU,2008
RS196671,1975,150,49.48660081,HDPE,2013
RS19669,1961,80,71.17582532,HDPE,2013
RS19672,1951,100,72.11195655,HDPE,2008
RS19672,1951,100,72.11195655,HDPE,2010
RS196728,1959,125,191.7419017,CU,2003
RS196728,1959,125,191.7419017,CU,2003
RS196728,1959,125,191.7419017,CU,2003
RS196728,1959,125,191.7419017,CU,2006
RS196728,1959,125,191.7419017,CU,2006
RS196728,1959,125,191.7419017,CU,2008
RS196728,1959,125,191.7419017,CU,2011
RS196728,1959,125,191.7419017,CU,2015
RS19675,1956,80,91.35112093,HDPE,2006
RS19675,1956,80,91.35112093,HDPE,2010
RS19675,1956,80,91.35112093,HDPE,2014
RS196761,1999,125,245.8210881,MPVC,2012
RS196769,1983,125,73.28095437,HDPE,2012
RS196770,1980,125,69.45552693,HDPE,2007
RS196791,1963,125,27.88740032,CU,2011
RS196826,1990,150,148.7475849,GI,2003
RS196831,1994,80,79.63177809,MPVC,2012
RS196833,1980,125,46.58283175,HDPE,2006
RS196834,1987,150,220.7175269,HDPE,2011
RS196879,1948,80,47.83998643,CU,2002
RS196879,1948,80,47.83998643,CU,2004
RS196879,1948,80,47.83998643,CU,2013
RS196902,1964,80,224.5556821,CU,2001
RS196902,1964,80,224.5556821,CU,2011
RS196902,1964,80,224.5556821,CU,2014
RS196915,1965,200,6.851686774,CU,2011
RS196923,1920,100,106.3453544,CU,2004
RS196929,1922,100,99.96473308,CU,2003
RS196938,1934,80,76.26836097,CU,2011
RS196938,1934,80,76.26836097,CU,2013
RS196951,1977,80,43.89748602,CU,2008
RS196958,1927,125,4.771040675,CU,2001
RS196960,1938,80,101.036481,CU,2009
RS196964,1941,80,93.64864515,CU,2003
RS196967,1963,125,69.27537814,CU,2003
RS196967,1963,125,69.27537814,CU,2009
RS196967,1963,125,69.27537814,CU,2010
RS196973,1959,125,91.85685035,CU,2000
RS196973,1959,125,91.85685035,CU,2002
RS196973,1959,125,91.85685035,CU,2005
